I.1.16.M,A.5.1.F,A.7.14.M,L.6.4.F,KostAWLFA,L.5.5.F,A.7.1.F,D.2.6.P,J.1.4.M,L.6.8.F,J.1.5.M,A.7.4.F,pPatLKP,KostKVGStatA,AnlKVGStatA,A.7.7.M,F.3.7.M,D.1.2.M,B.1.9.M,H.1.5.P,I.1.8.M,L.5.3.F,J.3.1.P,H.4.2.P,A.7.15.M,A.7.18.P,B.1.14.P,E.4.6.M,E.4.16.P,H.1.9.P,D.1.1.M,KostOKPAmbA,G.5.3.P,A.7.24.F,Gebs,A.7.28.M,AustStatMSA,F.3.3.M,A.3.2.V,F.1.4.F,A.7.13.M,I.1.9.M,G.2.2.F,H.1.7.M,E.4.2.M,StdBelA,E.5.4.F,H.3.2.F,E.3.1.F,A.1.14.P,L.6.1.F,E.4.15.M,A.7.11.V,I.2.7.M,KostAmbA,F.3.9.F,A.7.8.M,A.7.12.V,J.1.1.M,G.3.5.P,H.3.3.F,F.1.5.X,C.1.5.S,F.2.8.M,G.6.3.F,E.4.11.F,B.1.11.M,A.7.29.M,E.4.1.V,A.7.6.F,J.1.3.P,A.7.27.M,G.6.4.F,AustStatMST,I.1.18.M,D.4.5.M,G.4.4.M,F.2.10.M,I.1.19.M,I.2.16.F,KostZvOKPStatA,KostForLFA,D.1.4.M,H.2.1.F,G.3.7.P,E.3.5.F,ErlOKPAmbA,A.7.3.F,B.1.14.M,D.3.1.F,Ops,E.5.2.M,F.2.2.M,L.5.4.F,G.2.9.F,G.2.4.F,H.1.6.P,G.2.6.F,G.5.1.F,G.6.2.F,AwBesold,D.4.2.P,PersMT,I.1.24.X,FiErg,A.1.4.M,C.2.2.P,EtDef,E.1.1.X,D.1.10.M,G.1.3.P,H.1.10.M,A.7.2.F,AwSonst,A.7.23.M,B.1.1.M,G.2.7.F,F.2.6.M,A.2.3.M,A.3.6.F,G.2.5.F,A.1.12.X,A.2.5.M,A.7.7.V,F.2.3.M,E.3.3.F,G.2.8.F,F.3.2.M,A.1.1.M,E.4.1.M,D.2.6.M,D.2.1.M,pCT_AMB,E.4.3.M,D.2.5.M,H.3.5.M,I.4.1.F,I.1.22.M,B.3.2.M,G.4.3.F,B.1.15.X,A.7.11.M,J.2.1.M,ErlAmbStatLangA,L.5.6.F,C.1.2.P,I.1.20.M,A.7.12.M,F.4.1.M,I.1.21.M,B.1.18.M,E.1.2.P,L.5.1.F,E.5.5.M,A.3.5.P,A.4.1.F,E.2.2.M,G.2.3.F,D.4.3.M,A.7.17.M,F.2.11.M,A.1.9.P,L.1.2.F,L.6.2.F,F.5.2.F,L.3.2.F,D.2.3.M,L.3.1.F,G.1.1.P,ErlZvOKPStatA,pCT_STAT,F.3.8.F,D.1.3.M,F.2.5.M,A.1.1.V,A.5.2.F,I.2.5.M,G.4.6.M,L.2.2.F,JAHR,AnzStand,J.2.2.M,L.6.3.F,pPatWAU,CMIb,D.1.9.M,B.1.7.M,E.4.14.P,L.3.3.F,F.2.1.F,PersA,I.2.4.F,A.3.2.M,A.7.20.M,D.4.1.M,F.5.3.F,G.1.2.P,J.2.1.V,B.1.12.M,B.4.2.F,J.1.1.V,F.2.12.M,L.1.3.F,E.3.4.F,B.1.3.M,B.1.5.M,AmbKonsT,L.7.1.F,AwInvest,G.6.1.F,K.1.2.F,H.4.3.M,H.4.5.X,L.3.4.F,A.7.26.M,A.6.2.F,A.1.8.M,D.1.12.M,B.1.12.P,E.8.1.M,I.2.15.P,C.1.1.F,I.2.17.F,G.2.1.F,D.4.4.P,A.7.19.M,B.1.1.V,F.4.2.M,I.2.10.M,A.1.2.M,E.7.1.M,I.2.14.M,H.5.1.F,I.2.9.M,E.2.3.P,E.6.1.M,L.4.1.F,A.3.4.M,H.1.8.M,I.1.12.M,A.6.1.F,I.2.18.M,B.2.2.P,G.3.2.P,L.5.2.F,B.4.1.F,Z.1.1.X,H.2.2.P,PersAWB,B.1.16.P,PersP,B.3.1.F,A.1.3.M,ErlKVGStatA,E.4.5.M,B.1.4.M,A.2.2.M,H.3.1.F,G.3.1.X,I.1.11.P,B.5.1.F,G.3.4.P,A.3.4.V,E.5.6.M,EtSubv,G.3.1.M,H.3.4.P,D.2.4.M,E.2.4.P,D.1.8.V,H.1.5.M,B.1.10.M,F.3.4.M,A.1.17.P,G.5.2.F,D.1.6.M,D.1.8.M,K.1.1.F,F.3.1.M,G.3.3.P,J.2.4.M,F.2.4.F,A.3.1.F,CMIn,C.2.1.P,F.2.7.F,A.1.5.M,A.7.21.P,A.1.13.M,A.7.5.F,F.3.5.M,C.1.3.S,A.2.4.M,DADStatMSA,J.2.5.M,G.4.1.F,I.1.17.P,L.1.1.F,A.3.8.M,D.2.1.V,A.1.10.M,E.2.1.X,A.2.1.V,KostWBLFA,A.7.25.M,E.3.2.P,A.3.7.M,AwT,C.1.4.P,AmbKonsA,pMRI_AMB,A.1.7.M,E.4.15.P,E.1.1.M,J.1.2.S,E.2.1.M,NeugStatMST,E.4.8.M,G.4.2.F,B.1.2.M,I.1.14.M,PtageStatMSA,H.5.2.M,B.1.17.P,EtSonst,I.1.10.M,B.1.8.M,E.4.13.M,J.2.3.M,F.3.6.M,E.4.7.M,L.6.5.F,EtMedL,A.1.10.P,D.2.2.M,L.7.2.F,I.2.3.F,pMRI_STAT,E.4.12.F,A.2.1.M,B.1.18.P,G.4.5.F,L.2.1.F,G.1.1.F,A.2.6.P,B.1.7.V,A.7.16.M,A.1.15.P,A.3.5.M,I.1.8.V,E.5.3.M,D.4.2.M,E.4.4.M,I.1.15.M,D.1.13.M,A.7.10.M,pPatHOK,A.1.16.P,I.2.8.M,PtageStatMST,B.1.13.M,pPatWAK,AnlZvOKPStatA,J.1.6.M,D.1.7.M,B.1.9.P,F.6.1.F,E.5.1.F,PersT,I.1.23.X,I.2.13.M,H.3.6.M,D.1.5.M,A.7.9.M,A.7.22.P,F.2.13.V,A.1.11.M,KostStatA,K.1.3.F,D.1.11.M,H.4.4.M,I.1.13.M,E.4.16.M,StdBelP,F.3.1.V,pBettenBelStatA_new,ErlKVGStatVA_new,ErlZvOKPStatVA_new,threshold,Akt_A,"Akt_A, P","Akt_A, P, R","Akt_A, R",SL_IPS,SL_NF,"SL_NF, IPS",Typ_K111,Typ_K112,Typ_K121,Typ_K122,Typ_K123,Typ_K231,Typ_K232,"LA_Amb, Stat","WB_Arzt, BGs",WB_BGs,"WB_MSt, Arzt, BGs","WB_MSt, BGs",KT_AG,KT_AR,KT_BE,KT_BL,KT_BS,KT_FR,KT_GE,KT_GL,KT_GR,KT_JU,KT_LU,KT_NE,KT_NW,KT_OW,KT_SG,KT_SH,KT_SO,KT_SZ,KT_TG,KT_TI,KT_UR,KT_VD,KT_VS,KT_ZG,KT_ZH,RForm_R1,RForm_R2,RForm_R4,SA_Angio,"SA_Angio, Dia",SA_CT,"SA_CT, Angio","SA_CT, Angio, Dia","SA_CT, CC, Angio, Dia","SA_CT, CC, Lito, Angio, Dia","SA_CT, Dia",SA_Lito,"SA_MRI, CT","SA_MRI, CT, Angio","SA_MRI, CT, Angio, Dia","SA_MRI, CT, CC, Angio","SA_MRI, CT, CC, LB, Angio","SA_MRI, CT, CC, LB, Lito, Angio, Dia","SA_MRI, CT, CC, Lito, Angio, Dia","SA_MRI, CT, Dia","SA_MRI, CT, LB, Angio, Dia","SA_MRI, CT, LB, Lito, Angio","SA_MRI, CT, Lito, Angio","SA_MRI, CT, Lito, Angio, Dia","SA_MRI, CT, Lito, Dia","SA_MRI, CT, PET, Angio, Dia","SA_MRI, CT, PET, CC, Angio","SA_MRI, CT, PET, CC, Angio, Dia","SA_MRI, CT, PET, CC, LB, Angio","SA_MRI, CT, PET, CC, LB, Angio, Dia","SA_MRI, CT, PET, CC, LB, Dia","SA_MRI, CT, PET, CC, LB, Lito, Angio","SA_MRI, CT, PET, CC, LB, Lito, Angio, Dia","SA_MRI, CT, PET, CC, Lito, Angio, Dia"
0.25,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,0.35268441729,414342.1428571428,23797.375,0.0,0.0,0.0,0.0,0.0,2.625,0.0,0.0,0.01785714285714286,0.0,0.0,0.0,0.03571428571428571,0.0,0.0,0.6071428571428571,135540.1964285714,0.8392857142857143,0.0,0.05357142857142857,0.0,81.55357142857143,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0,1104.946428571429,0.01785714285714286,0.375,0.01785714285714286,0.0,0.0,0.0,0.0,0.05357142857142857,155328.5,0.0,0.0,0.0,0.0,0.9464285714285714,0.3392857142857143,0.0,0.0,0.0,0.8035714285714286,0.1428571428571428,0.0,0.0,0.03571428571428571,0.0,0.0,0.0,0.0,81.55357142857143,0.2678571428571428,0.0,0.0,0.0,0.0,0.6071428571428571,254419.3928571429,0.0,0.125,0.3928571428571428,0.125,0.01785714285714286,97067.05357142857,0.0,0.0,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,8.464285714285714,0.0,0.0,0.0,1.303571428571429,0.6785714285714286,407151.3035714286,0.0,0.3196428571428571,2.696428571428572,2227.285714285714,0.05357142857142857,0.0,9666.039747086092,0.6071428571428571,0.125,0.8392857142857143,0.0,0.0,337734.6964285714,0.0,0.1785714285714286,0.0,0.0,0.0,0.0,0.0,0.1785714285714286,0.1071428571428571,0.0,0.0,0.0,0.1964285714285714,0.0,0.1785714285714286,0.2857142857142857,0.03571428571428571,0.08928571428571429,49.83928571428572,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0.01785714285714286,0.07142857142857142,0.0,0.03571428571428571,1013714.767857143,0.0,0.0,0.05357142857142857,0.0,0.05357142857142857,0.01785714285714286,0.0,0.5892857142857143,0.0,0.03571428571428571,0.0,0.125,0.03571428571428571,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.01785714285714286,0.0,0.0,228637.75,4.428571428571429,0.0,0.03571428571428571,0.0,0.08928571428571429,0.0,0.01785714285714286,0.125,0.0,2018,0.01785714285714286,0.03571428571428571,0.0,0.003710170231,0.01659999608928571,0.03571428571428571,0.07142857142857142,0.0,0.0,0.0,0.07910714285714285,0.9464285714285714,0.0,0.0,0.0,0.0,0.125,0.03571428571428571,0.08928571428571429,0.0,0.0,0.0,0.0,0.0,0.1071428571428571,0.03571428571428571,270.1428571428572,0.0,134418.0892857143,1.482142857142857,0.0,0.2857142857142857,0.3214285714285715,0.0,0.0,0.0,0.01785714285714286,0.03571428571428571,0.08928571428571429,0.0,0.03571428571428571,0.0,0.8928571428571429,0.0,0.0,0.0,0.1428571428571428,0.0,0.875,0.0,0.0,0.9642857142857143,0.2142857142857143,1.125,0.03571428571428571,0.0,0.0,0.0,0.0,0.07142857142857142,0.01785714285714286,0.0,0.0,1.071428571428571,0.0,0.01785714285714286,0.125,0.01785714285714286,0.31374158865784985,0.0,2.029642857142857,0.0,0.07142857142857142,410509.3928571428,0.05357142857142857,0.03571428571428571,0.0,0.3928571428571428,1.303571428571429,0.01785714285714286,0.0,0.03571428571428571,0.0,0.01785714285714286,0.0,1.303571428571429,0.125,0.03571428571428571,2.571428571428572,0.08928571428571429,0.0,0.01785714285714286,0.0,0.0,1.125,0.05357142857142857,0.5535714285714286,0.0,0.0,0.07142857142857142,0.5714285714285714,0.0,0.0,0.01631486466071428,0.05357142857142857,0.0,0.05357142857142857,0.0,0.03571428571428571,0.0,0.0,0.0,0.08928571428571429,0.07192905627326464,0.03571428571428571,1.303571428571429,0.03571428571428571,0.0,0.0,0.0,0.05357142857142857,4.017857142857143,0.01785714285714286,0.0,0.0,0.0,0.0,879304.0892857143,0.0,270.1428571428572,110.3392857142857,0.07142857142857142,0.0,0.6071428571428571,0.0,4.017857142857143,8.321428571428571,0.125,1.464285714285714,0.0,0.0,328.5,0.0,0.0,92682.85714285714,0.05357142857142857,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,788848.5,0.05357142857142857,0.0,0.0,8.589285714285714,9.803571428571429,0.2321428571428572,0.1964285714285714,0.0,0.1428571428571428,0.0,8.642857142857142,0.08928571428571429,0.05357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.03571428571428571,2.696428571428572,0.0,0.0,0.87145351375,0.0,2.214285714285714,328.5,0.0,0.35027382256,15445.92857142857,0.0,0.0,0.0,0.0,0.01785714285714286,3.995178571428571,2.625,0.3571428571428572,0.0,0.3928571428571428,0.0,0.0,0.0,0.125,760083.3392857143,0.0,0.3571428571428572,0.03571428571428571,0.0,0.0,73.10482142857143,0.0,0.8555772994129159,0.450000013049988,0.449999976569299,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01123595505617977,0.0,0.0,0.0,0.0,0.2296875,460281.3820224719,53244.78651685394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1348314606741573,265261.1348314607,1.764044943820225,0.0,0.0449438202247191,0.0,79.9438202247191,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.12078651685393,0.01123595505617977,0.2247191011235955,0.0,0.0,0.0,0.0,0.0,0.0,284633.9325842697,0.0,0.0,0.0,0.0,1.067415730337079,0.1685393258426966,0.0,0.0,0.0,0.7191011235955056,0.01123595505617977,0.0,0.0,0.0,0.0,0.0,0.0,0.0449438202247191,85.70786516853933,0.0,0.0,0.01123595505617977,0.0,0.0,0.3258426966292135,86431.82022471911,0.0,0.01123595505617977,0.0,1.393258426966292,0.0,239357.2471910112,0.0,0.0,0.01123595505617977,0.06741573033707865,0.0,0.0,0.0,20.74157303370787,0.0,0.0,0.0,3.49438202247191,1.51685393258427,608563.9325842697,0.0,1.081460674157303,0.0,24002.57303370786,0.0,0.0,9666.039747086092,0.07865168539325842,0.01123595505617977,1.932584269662921,0.0,0.0,382028.6292134831,0.0,0.01123595505617977,0.0,0.0,0.01123595505617977,0.0,0.0,0.01123595505617977,0.07865168539325842,0.0,0.0,0.0,0.5056179775280899,0.0,0.01123595505617977,0.0449438202247191,0.01123595505617977,0.03370786516853932,11.70786516853933,0.0,0.0,0.0,0.0,0.0,0.0,0.0898876404494382,0.0,0.0,0.1573033707865168,906930.4494382022,0.0,0.0,0.0,0.0,0.01123595505617977,0.0,0.0,0.07865168539325842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01123595505617977,0,0.0,0.0,0.0,0.0,0.0,0.0,118525.7415730337,2.764044943820225,0.0,0.01123595505617977,0.0,0.0,0.0,0.0,0.2696629213483146,0.0,2018,0.01123595505617977,0.101123595505618,0.0,0.036197916667,0.008247511808988764,0.01123595505617977,0.0,0.0,0.0,0.0,0.588314606741573,1.089887640449438,0.0,0.0,0.0,0.0,0.3932584269662922,0.0449438202247191,0.01123595505617977,0.0,0.0,0.0,0.0,0.0,0.0,0.01123595505617977,1364.966292134832,0.0,134992.9101123596,2.280898876404494,0.0,0.3146067415730337,0.3932584269662922,0.0,0.0,0.0,0.0,0.02247191011235955,0.01123595505617977,0.0,0.0,0.0,5.022471910112359,0.0,0.0,0.0,0.0,0.0,0.1573033707865168,0.0,0.0,0.7078651685393258,0.2359550561797753,0.5955056179775281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.460674157303371,0.0,0.01123595505617977,0.101123595505618,0.0,0.31374158865784985,0.0,2.324157303370786,0.0,0.0,424065.0,0.03370786516853932,0.0,0.0,0.2022471910112359,3.325842696629214,0.0,0.01123595505617977,0.1910112359550562,0.0,0.0,2591.292134831461,3.325842696629214,0.02247191011235955,0.0,0.7303370786516854,0.0,0.0,0.0,0.0,0.0,2.449438202247191,0.0449438202247191,0.0898876404494382,0.0449438202247191,0.0,0.07865168539325842,0.05617977528089887,0.0,0.0,0.008188550707865169,0.0449438202247191,0.0,0.01123595505617977,0.0,0.05617977528089887,0.0,0.0,0.0,0.03370786516853932,0.04682148017718539,0.0,2.707865168539326,0.0,0.0,0.0,0.0,0.0,1.146067415730337,0.02247191011235955,1847.292134831461,0.0,0.0,0.0,1125585.471910112,0.0,1364.966292134832,35.53932584269663,0.01123595505617977,0.0,0.07865168539325842,0.0,1.146067415730337,20.71910112359551,0.01123595505617977,3.348314606741573,0.0,0.0,333.1348314606741,0.1123595505617977,0.0,143707.0337078652,0.0,0.0,0.0,0.05617977528089887,0.0,0.0,0.0,998953.7752808989,0.0,0.02247191011235955,0.0,6.921348314606742,3.685393258426966,0.1123595505617977,0.1235955056179775,0.0,0.4831460674157304,0.0,21.08988764044944,0.01123595505617977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01123595505617977,0.0,0.9765625,0.0,1.393258426966292,439.808988764045,0.0,0.6615779519,11518.23595505618,0.0,0.0,0.0,0.0,0.0,5.719438202247191,0.0,0.07865168539325842,0.0,0.06741573033707865,0.0,0.0,0.0,0.0,622038.8876404495,0.01123595505617977,0.0449438202247191,0.07865168539325842,0.0,0.0,18.61797752808989,0.0,0.758072956749269,0.459425196767985,0.469808625462387,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.01308615049073064,0.2093784078516903,0.02071973827699019,0.0752453653217012,32818.18538713195,0.0,0.8767720828789531,0.09378407851690294,0.7470010905125409,0.0,0.5954198473282443,0.3511450381679389,0.080111697177,581203.9345692475,31547.39585605235,0.05452562704471101,0.02071973827699019,0.1025081788440567,0.1657579062159215,0.002181025081788441,0.2497273718647764,0.03816793893129771,0.6215921483097055,0.003271537622682661,0.04689203925845147,0.0109051254089422,0.0861504907306434,0.02617230098146129,0.002181025081788441,0.01199563794983642,1.066521264994547,330123.6085059978,0.2813522355507088,0.1221374045801527,0.006543075245365322,0.04580152671755725,45.1330425299891,0.03489640130861505,0.1853871319520174,0.09923664122137404,0.007633587786259542,0.1014176663031625,0.004362050163576881,0.003271537622682661,0.0970556161395856,0.0,0.08287895310796074,0.183206106870229,0.0752453653217012,0.6597600872410033,0.07742639040348964,0.01417666303162486,0.003271537622682661,0.02071973827699019,384256.6150490731,0.03271537622682661,0.1068702290076336,0.003271537622682661,1.057797164667394,0.05779716466739367,0.1472191930207197,0.05779716466739367,0.002181025081788441,0.00109051254089422,0.008724100327153763,0.2933478735005453,0.04362050163576881,0.06324972737186478,0.01417666303162486,0.1374045801526718,0.1341330425299891,0.06543075245365322,0.008724100327153763,51.60850599781897,0.04798255179934569,0.05888767720828789,0.03271537622682661,0.03598691384950927,0.003271537622682661,0.05888767720828789,76970.31079607416,179366.014176663,0.173391494002181,0.1679389312977099,0.05343511450381679,0.01962922573609597,279028.8756815703,0.2344601962922574,0.0861504907306434,0.5158124318429662,0.02835332606324973,0.01308615049073064,0.01744820065430753,0.003271537622682661,3.45474372955289,0.01526717557251908,0.00109051254089422,0.03380588876772083,0.5517993456924755,0.05343511450381679,1321102.460196292,0.008724100327153763,1.855016357688113,0.1908396946564886,-8022.615049073064,0.311886586695747,0.01744820065430753,9666.039747086092,0.2693565976008724,0.1112322791712105,0.3784078516902945,0.03925845147219193,0.4372955288985823,440644.3947655398,0.02944383860414395,0.9716466739367503,0.04362050163576881,0.01962922573609597,0.07960741548527808,0.04034896401308615,0.03271537622682661,0.7731733914940022,0.3107960741548528,0.004362050163576881,0.06215921483097055,0.08505997818974918,0.3980370774263904,0.07851690294438386,0.7764449291166848,0.3456924754634678,0.09378407851690294,0.3446019629225736,3.175354416575791,0.008724100327153763,0.01199563794983642,0.02508178844056707,0.3369683751363141,0.0,0.05888767720828789,0.08942202835332606,0.7731733914940022,0.04689203925845147,0.311886586695747,1522765.645583424,0.0,0.2290076335877863,0.02071973827699019,0.1221374045801527,0.07851690294438386,0.03925845147219193,0.1352235550708833,0.2682660850599782,0.05670665212649945,0.0970556161395856,0.1221374045801527,0.608505997818975,0.01308615049073064,0.006543075245365322,0.1984732824427481,0.0109051254089422,0.03598691384950927,0.005452562704471101,0,0.002181025081788441,0.1406761177753544,0.0,0.08287895310796074,0.0,0.0,71595.66303162486,3.200218102508179,0.02508178844056707,0.064340239912759,0.02726281352235551,0.2191930207197383,0.05452562704471101,0.02071973827699019,0.04362050163576881,0.02726281352235551,2018,0.003271537622682661,0.2846237731733915,0.002181025081788441,0.017995656221,0.00153946313304253,0.05670665212649945,0.7949836423118866,0.007633587786259542,0.0,0.1908396946564886,1.819225736095965,0.06870229007633588,0.6030534351145038,0.04907306434023991,0.386041439476554,0.02071973827699019,0.06543075245365322,0.04362050163576881,0.005452562704471101,0.1232279171210469,0.2300981461286805,0.008724100327153763,0.02399127589967285,0.04143947655398037,0.2410032715376227,0.2071973827699018,1506.131952017448,0.02071973827699019,160207.3685932388,0.07088331515812432,0.11886586695747,0.1548527808069793,0.1853871319520174,0.0,0.002181025081788441,0.03925845147219193,0.2137404580152672,0.1690294438386041,0.005452562704471101,0.07742639040348964,0.002181025081788441,0.2551799345692475,0.3391494002181025,0.08833151581243184,0.02399127589967285,0.005452562704471101,0.2540894220283533,0.05016357688113413,0.03707742639040349,0.03489640130861505,0.07851690294438386,0.1003271537622683,0.1003271537622683,0.02399127589967285,0.0,0.03816793893129771,0.0,0.4940021810250818,0.03816793893129771,0.05234460196292257,0.2715376226826609,0.005452562704471101,0.08833151581243184,0.1112322791712105,0.01308615049073064,0.2431842966194111,0.1494002181025082,0.05888767720828789,0.31374158865784985,0.01962922573609597,3.835932388222465,0.1744820065430752,0.3336968375136314,552764.7568157034,0.01635768811341331,0.4776444929116685,0.01308615049073064,0.2311886586695747,0.1395856052344602,0.005452562704471101,0.04580152671755725,0.02071973827699019,0.04580152671755725,0.08505997818974918,662861.6979280262,0.1395856052344602,0.01308615049073064,0.05779716466739367,0.09051254089422028,0.06761177753544166,0.002181025081788441,0.1275899672846238,0.04689203925845147,0.4656488549618321,0.3849509269356597,0.257360959651036,0.6368593238822247,0.1003271537622683,0.3391494002181025,0.01308615049073064,0.5267175572519084,0.09487459105779716,1.46782988004362,0.001568676118865867,0.1821155943293348,0.09596510359869138,0.09596510359869138,0.0,0.2649945474372955,0.1395856052344602,0.05997818974918211,0.2290076335877863,0.4569247546346783,0.007429144680820676,0.2322791712104689,0.4612868047982552,0.004362050163576881,0.02399127589967285,0.1079607415485278,0.02399127589967285,0.4285714285714285,0.2246455834242094,0.06652126499454744,42646.84078516903,0.05234460196292257,0.0,0.4460196292257361,1921954.223555071,0.002181025081788441,1173.395856052345,2.645271849197699,0.4700109051254089,0.01417666303162486,0.2693565976008724,1.057797164667394,0.2246455834242094,2.923664122137405,0.1003271537622683,0.6924754634678298,0.04580152671755725,0.05343511450381679,307.4700109051254,0.01308615049073064,0.002181025081788441,87878.7011995638,0.03598691384950927,0.6444929116684842,0.02508178844056707,0.02726281352235551,0.04034896401308615,0.03489640130861505,0.0752453653217012,1163191.209378408,0.4285714285714285,0.09814612868047982,0.0,0.6379498364231189,0.7498052656176979,0.2628135223555071,0.8604143947655398,0.1352235550708833,0.0970556161395856,0.02726281352235551,3.510359869138495,0.1395856052344602,0.2148309705561614,0.03598691384950927,0.4623773173391494,0.1221374045801527,0.002181025081788441,0.0109051254089422,0.008724100327153763,0.03271537622682661,0.1908396946564886,0.08724100327153762,0.008724100327153763,0.90619505637,0.1973827699018539,0.08178844056706652,469.5648854961832,0.1504907306434024,0.10904686677,4324.956379498364,0.4623773173391494,0.07633587786259542,0.1657579062159215,0.09814612868047982,0.109051254089422,10.94482006543075,0.2497273718647764,0.04580152671755725,0.00109051254089422,0.4689203925845147,0.09814612868047982,0.00109051254089422,0.004362050163576881,0.3413304252998909,759882.2061068702,0.008724100327153763,0.2998909487459106,0.03053435114503817,0.0,0.002181025081788441,0.0,0.02290076335877863,0.828652096622399,0.450000000197283,0.449999994668959,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
